旭光股份,600353,5.0,3.8,4.3,6.4,7.0,5.2
敦煌种业,600354,3.9,2.8,3.4,5.5,5.0,4.4
精伦电子,600355,5.3,6.7,3.0,5.5,5.5,5.3
恒丰纸业,600356,5.0,4.3,5.3,5.8,7.0,4.3
国旅联合,600358,5.0,5.6,4.0,5.5,6.8,3.9
新农开发,600359,4.1,3.0,3.2,5.5,5.0,4.9
华微电子,600360,5.0,4.6,2.6,5.7,7.3,6.1
华联综超,600361,5.7,6.0,4.4,5.6,6.8,5.9
江西铜业,600362,5.9,7.1,3.6,5.5,6.0,6.5
联创光电,600363,6.6,9.0,4.5,5.6,6.8,5.9
通葡股份,600365,6.0,8.0,3.6,5.5,8.0,5.2
宁波韵升,600366,4.7,3.4,3.2,6.2,6.0,6.1
红星发展,600367,4.6,3.5,2.9,6.1,6.5,5.5
五洲交通,600368,4.9,4.1,3.0,5.6,6.5,6.3
西南证券,600369,6.0,6.4,6.3,5.6,7.7,4.8
三房巷,600370,5.1,4.6,5.5,5.7,6.7,4.4
万向德农,600371,4.3,3.0,3.2,5.9,5.0,5.6
中航电子,600372,6.2,6.7,5.4,5.7,6.7,6.5
中文传媒,600373,5.3,5.1,4.5,5.7,6.8,5.2
华菱星马,600375,5.4,6.8,2.0,5.5,6.5,5.8
首开股份,600376,5.6,5.8,4.7,5.6,6.3,5.9
宁沪高速,600377,5.6,4.8,6.3,5.6,6.5,5.7
天科股份,600378,6.4,8.6,3.8,5.7,6.5,6.4
宝光股份,600379,5.4,6.6,3.8,4.5,6.5,5.2
健康元,600380,6.4,7.7,4.4,5.7,7.1,6.7
青海春天,600381,5.3,5.8,6.1,5.5,6.8,3.5
广东明珠,600382,4.9,4.9,3.0,4.2,6.2,6.2
金地集团,600383,6.0,6.6,3.6,6.6,6.3,6.6
*ST金泰,600385,4.9,5.7,3.4,4.9,6.0,4.6
北巴传媒,600386,5.7,5.0,5.6,5.8,6.8,6.0
海越能源,600387,4.9,4.7,2.8,5.5,6.5,5.8
龙净环保,600388,5.5,6.6,2.6,5.6,7.0,6.0
江山股份,600389,6.3,7.3,4.5,5.6,6.5,6.9
五矿资本,600390,5.7,6.9,2.9,5.5,7.2,6.2
航发科技,600391,6.0,8.1,3.1,5.2,6.7,6.1
盛和资源,600392,4.0,2.6,1.4,5.6,6.0,6.1
粤泰股份,600393,5.8,5.6,6.7,5.0,6.3,5.4
盘江股份,600395,6.1,6.2,5.2,5.6,6.7,6.8
*ST金山,600396,5.5,5.5,4.0,5.5,6.7,6.1
安源煤业,600397,5.4,4.9,3.7,5.7,6.7,6.5
海澜之家,600398,7.0,7.5,7.1,6.1,6.8,7.0
ST抚钢,600399,4.6,5.0,3.9,4.7,5.5,4.2
红豆股份,600400,5.4,4.4,5.8,5.6,6.8,5.8
退市海润,600401,3.7,1.8,3.0,4.8,3.5,6.0
大有能源,600403,6.1,6.2,6.9,5.5,6.7,5.5
动力源,600405,5.6,5.8,5.0,5.5,5.5,5.9
国电南瑞,600406,5.7,6.7,5.0,5.7,6.5,4.8
ST安泰,600408,6.1,7.8,3.7,5.6,6.7,6.2
三友化工,600409,5.3,5.7,3.1,5.6,6.5,6.0
华胜天成,600410,5.1,6.4,1.6,5.6,6.8,5.2
小商品城,600415,6.0,7.4,3.9,5.8,6.8,5.6
湘电股份,600416,4.6,4.2,3.6,4.0,6.5,5.5
江淮汽车,600418,5.2,5.0,3.6,4.8,6.5,6.4
天润乳业,600419,6.6,7.7,6.6,5.6,6.3,5.9
现代制药,600420,5.2,5.1,4.1,5.6,7.1,5.4
*ST仰帆,600421,4.2,2.2,4.7,5.3,6.2,4.7
昆药集团,600422,5.8,7.8,2.4,5.7,7.0,5.8
*ST柳化,600423,5.0,5.9,3.8,5.5,6.5,4.0
